"coord","year","month","cm","coord","year","month","dump","season"
"P16",2009,"Jan",65,"P16",2009,"Jan",0,2009
"P19",2009,"Jan",72.5,"P19",2009,"Jan",0,2009
"P20",2009,"Jan",77.5,"P20",2009,"Jan",0,2009
"P21",2009,"Jan",52.5,"P21",2009,"Jan",0,2009
"P22",2009,"Jan",47.5,"P22",2009,"Jan",0,2009
"P23",2009,"Jan",47.5,"P23",2009,"Jan",0,2009
"P24",2009,"Jan",67.5,"P24",2009,"Jan",0,2009
"P27",2009,"Jan",90,"P27",2009,"Jan",2,2009
"P34",2009,"Jan",0,"P34",2009,"Jan",0,2009
"P7",2009,"Jan",52.5,"P7",2009,"Jan",0,2009
"P8",2009,"Jan",52.5,"P8",2009,"Jan",0,2009
"P9",2009,"Jan",52.5,"P9",2009,"Jan",0,2009
"Q10",2009,"Jan",52.5,"Q10",2009,"Jan",0,2009
"Q11",2009,"Jan",52.5,"Q11",2009,"Jan",0,2009
"Q12",2009,"Jan",52.5,"Q12",2009,"Jan",0,2009
"Q13",2009,"Jan",52.5,"Q13",2009,"Jan",0,2009
"Q14",2009,"Jan",77.5,"Q14",2009,"Jan",1,2009
"Q15",2009,"Jan",65,"Q15",2009,"Jan",0,2009
"Q19",2009,"Jan",65,"Q19",2009,"Jan",0,2009
"Q20",2009,"Jan",57.5,"Q20",2009,"Jan",0,2009
"Q21",2009,"Jan",40,"Q21",2009,"Jan",0,2009
"Q22",2009,"Jan",40,"Q22",2009,"Jan",0,2009
"Q23",2009,"Jan",35,"Q23",2009,"Jan",0,2009
"Q34",2009,"Jan",0,"Q34",2009,"Jan",0,2009
"Q7",2009,"Jan",57.5,"Q7",2009,"Jan",0,2009
"Q8",2009,"Jan",52.5,"Q8",2009,"Jan",0,2009
"Q9",2009,"Jan",52.5,"Q9",2009,"Jan",0,2009
"R10",2009,"Jan",67.5,"R10",2009,"Jan",1,2009
"R11",2009,"Jan",67.5,"R11",2009,"Jan",1,2009
"R12",2009,"Jan",67.5,"R12",2009,"Jan",1,2009
"R13",2009,"Jan",77.5,"R13",2009,"Jan",1,2009
"R14",2009,"Jan",70,"R14",2009,"Jan",1,2009
"R15",2009,"Jan",65,"R15",2009,"Jan",0,2009
"R16",2009,"Jan",65,"R16",2009,"Jan",0,2009
"R20",2009,"Jan",57.5,"R20",2009,"Jan",0,2009
"R22",2009,"Jan",40,"R22",2009,"Jan",0,2009
"R23",2009,"Jan",40,"R23",2009,"Jan",0,2009
"R34",2009,"Jan",0,"R34",2009,"Jan",0,2009
"R7",2009,"Jan",70,"R7",2009,"Jan",0,2009
"R8",2009,"Jan",80,"R8",2009,"Jan",2,2009
"R9",2009,"Jan",75,"R9",2009,"Jan",1,2009
"S10",2009,"Jan",75,"S10",2009,"Jan",1,2009
"S11",2009,"Jan",67.5,"S11",2009,"Jan",1,2009
"S12",2009,"Jan",67.5,"S12",2009,"Jan",1,2009
"S13",2009,"Jan",67.5,"S13",2009,"Jan",1,2009
"S14",2009,"Jan",60,"S14",2009,"Jan",0,2009
"S15",2009,"Jan",60,"S15",2009,"Jan",0,2009
"S22",2009,"Jan",35,"S22",2009,"Jan",0,2009
"S34",2009,"Jan",0,"S34",2009,"Jan",0,2009
"S8",2009,"Jan",87.5,"S8",2009,"Jan",2,2009
"S9",2009,"Jan",82.5,"S9",2009,"Jan",1,2009
"T10",2009,"Jan",75,"T10",2009,"Jan",1,2009
"T11",2009,"Jan",67.5,"T11",2009,"Jan",1,2009
"T14",2009,"Jan",62.5,"T14",2009,"Jan",0,2009
"T34",2009,"Jan",0,"T34",2009,"Jan",0,2009
"T9",2009,"Jan",75,"T9",2009,"Jan",1,2009
"U34",2009,"Jan",0,"U34",2009,"Jan",0,2009
"V34",2009,"Jan",0,"V34",2009,"Jan",0,2009
"A34",2010,"Jan",0,"A34",2010,"Jan",0,2010
"B34",2010,"Jan",0,"B34",2010,"Jan",0,2010
"C34",2010,"Jan",0,"C34",2010,"Jan",0,2010
"D34",2010,"Jan",0,"D34",2010,"Jan",0,2010
"E10",2010,"Jan",60,"E10",2010,"Jan",0,2010
"E24",2010,"Jan",87.5,"E24",2010,"Jan",0,2010
"E25",2010,"Jan",85,"E25",2010,"Jan",0,2010
"E26",2010,"Jan",80,"E26",2010,"Jan",0,2010
"E34",2010,"Jan",0,"E34",2010,"Jan",0,2010
"E8",2010,"Jan",70,"E8",2010,"Jan",0,2010
"E9",2010,"Jan",70,"E9",2010,"Jan",0,2010
"F10",2010,"Jan",65,"F10",2010,"Jan",0,2010
"F11",2010,"Jan",60,"F11",2010,"Jan",0,2010
"F22",2010,"Jan",92.5,"F22",2010,"Jan",0,2010
"F23",2010,"Jan",92.5,"F23",2010,"Jan",0,2010
"F24",2010,"Jan",87.5,"F24",2010,"Jan",0,2010
"F25",2010,"Jan",85,"F25",2010,"Jan",0,2010
"F26",2010,"Jan",92.5,"F26",2010,"Jan",0,2010
"F34",2010,"Jan",0,"F34",2010,"Jan",0,2010
"F9",2010,"Jan",70,"F9",2010,"Jan",0,2010
"G10",2010,"Jan",70,"G10",2010,"Jan",0,2010
"G20",2010,"Jan",97.5,"G20",2010,"Jan",0,2010
"G21",2010,"Jan",97.5,"G21",2010,"Jan",0,2010
"G22",2010,"Jan",92.5,"G22",2010,"Jan",0,2010
"G23",2010,"Jan",92.5,"G23",2010,"Jan",0,2010
"G24",2010,"Jan",95,"G24",2010,"Jan",0,2010
"G25",2010,"Jan",87.5,"G25",2010,"Jan",0,2010
"G26",2010,"Jan",85,"G26",2010,"Jan",0,2010
"G34",2010,"Jan",0,"G34",2010,"Jan",0,2010
"G8",2010,"Jan",77.5,"G8",2010,"Jan",0,2010
"G9",2010,"Jan",77.5,"G9",2010,"Jan",0,2010
"H18",2010,"Jan",102.5,"H18",2010,"Jan",0,2010
"H19",2010,"Jan",97.5,"H19",2010,"Jan",0,2010
"H20",2010,"Jan",102.5,"H20",2010,"Jan",0,2010
"H21",2010,"Jan",102.5,"H21",2010,"Jan",0,2010
"H22",2010,"Jan",110,"H22",2010,"Jan",0,2010
"H23",2010,"Jan",100,"H23",2010,"Jan",0,2010
"H24",2010,"Jan",92.5,"H24",2010,"Jan",0,2010
"H25",2010,"Jan",85,"H25",2010,"Jan",0,2010
"H26",2010,"Jan",85,"H26",2010,"Jan",0,2010
"H34",2010,"Jan",0,"H34",2010,"Jan",0,2010
"H7",2010,"Jan",82.5,"H7",2010,"Jan",0,2010
"H8",2010,"Jan",82.5,"H8",2010,"Jan",0,2010
"H9",2010,"Jan",82.5,"H9",2010,"Jan",0,2010
"I15",2010,"Jan",85,"I15",2010,"Jan",0,2010
"I16",2010,"Jan",87.5,"I16",2010,"Jan",0,2010
"I17",2010,"Jan",92.5,"I17",2010,"Jan",0,2010
"I19",2010,"Jan",117.5,"I19",2010,"Jan",1,2010
"I20",2010,"Jan",125,"I20",2010,"Jan",1,2010
"I21",2010,"Jan",110,"I21",2010,"Jan",0,2010
"I22",2010,"Jan",105,"I22",2010,"Jan",0,2010
"I23",2010,"Jan",100,"I23",2010,"Jan",0,2010
"I24",2010,"Jan",85,"I24",2010,"Jan",0,2010
"I25",2010,"Jan",77.5,"I25",2010,"Jan",0,2010
"I26",2010,"Jan",72.5,"I26",2010,"Jan",0,2010
"I27",2010,"Jan",67.5,"I27",2010,"Jan",0,2010
"I28",2010,"Jan",77.5,"I28",2010,"Jan",0,2010
"I34",2010,"Jan",0,"I34",2010,"Jan",0,2010
"I6",2010,"Jan",82.5,"I6",2010,"Jan",0,2010
"I7",2010,"Jan",82.5,"I7",2010,"Jan",0,2010
"J13",2010,"Jan",77.5,"J13",2010,"Jan",0,2010
"J14",2010,"Jan",72.5,"J14",2010,"Jan",0,2010
"J15",2010,"Jan",85,"J15",2010,"Jan",0,2010
"J16",2010,"Jan",105,"J16",2010,"Jan",0,2010
"J17",2010,"Jan",105,"J17",2010,"Jan",0,2010
"J18",2010,"Jan",105,"J18",2010,"Jan",0,2010
"J19",2010,"Jan",105,"J19",2010,"Jan",0,2010
"J20",2010,"Jan",105,"J20",2010,"Jan",0,2010
"J21",2010,"Jan",110,"J21",2010,"Jan",0,2010
"J22",2010,"Jan",102.5,"J22",2010,"Jan",0,2010
"J23",2010,"Jan",95,"J23",2010,"Jan",0,2010
"J24",2010,"Jan",77.5,"J24",2010,"Jan",0,2010
"J25",2010,"Jan",82.5,"J25",2010,"Jan",0,2010
"J26",2010,"Jan",82.5,"J26",2010,"Jan",0,2010
"J27",2010,"Jan",77.5,"J27",2010,"Jan",0,2010
"J28",2010,"Jan",77.5,"J28",2010,"Jan",0,2010
"J29",2010,"Jan",75,"J29",2010,"Jan",0,2010
"J32",2010,"Jan",60,"J32",2010,"Jan",0,2010
"J34",2010,"Jan",0,"J34",2010,"Jan",0,2010
"J5",2010,"Jan",77.5,"J5",2010,"Jan",0,2010
"J6",2010,"Jan",77.5,"J6",2010,"Jan",0,2010
"K11",2010,"Jan",100,"K11",2010,"Jan",0,2010
"K12",2010,"Jan",100,"K12",2010,"Jan",0,2010
"K13",2010,"Jan",90,"K13",2010,"Jan",0,2010
"K14",2010,"Jan",85,"K14",2010,"Jan",0,2010
"K15",2010,"Jan",85,"K15",2010,"Jan",0,2010
"K16",2010,"Jan",97.5,"K16",2010,"Jan",0,2010
"K17",2010,"Jan",110,"K17",2010,"Jan",0,2010
"K18",2010,"Jan",105,"K18",2010,"Jan",0,2010
"K19",2010,"Jan",100,"K19",2010,"Jan",0,2010
"K20",2010,"Jan",100,"K20",2010,"Jan",0,2010
"K21",2010,"Jan",105,"K21",2010,"Jan",0,2010
"K22",2010,"Jan",82.5,"K22",2010,"Jan",0,2010
"K23",2010,"Jan",87.5,"K23",2010,"Jan",0,2010
"K24",2010,"Jan",82.5,"K24",2010,"Jan",0,2010
"K25",2010,"Jan",67.5,"K25",2010,"Jan",0,2010
"K26",2010,"Jan",70,"K26",2010,"Jan",0,2010
"K27",2010,"Jan",82.5,"K27",2010,"Jan",0,2010
"K28",2010,"Jan",75,"K28",2010,"Jan",0,2010
"K29",2010,"Jan",80,"K29",2010,"Jan",0,2010
"K30",2010,"Jan",80,"K30",2010,"Jan",0,2010
"K31",2010,"Jan",65,"K31",2010,"Jan",0,2010
"K32",2010,"Jan",55,"K32",2010,"Jan",0,2010
"K34",2010,"Jan",0,"K34",2010,"Jan",0,2010
"K5",2010,"Jan",77.5,"K5",2010,"Jan",0,2010
"L10",2010,"Jan",87.5,"L10",2010,"Jan",0,2010
"L11",2010,"Jan",112.5,"L11",2010,"Jan",0,2010
"L12",2010,"Jan",100,"L12",2010,"Jan",0,2010
"L13",2010,"Jan",90,"L13",2010,"Jan",0,2010
"L14",2010,"Jan",85,"L14",2010,"Jan",0,2010
"L15",2010,"Jan",97.5,"L15",2010,"Jan",0,2010
"L16",2010,"Jan",102.5,"L16",2010,"Jan",0,2010
"L17",2010,"Jan",102.5,"L17",2010,"Jan",0,2010
"L18",2010,"Jan",107.5,"L18",2010,"Jan",0,2010
"L19",2010,"Jan",97.5,"L19",2010,"Jan",0,2010
"L20",2010,"Jan",77.5,"L20",2010,"Jan",0,2010
"L21",2010,"Jan",77.5,"L21",2010,"Jan",0,2010
"L22",2010,"Jan",60,"L22",2010,"Jan",0,2010
"L23",2010,"Jan",65,"L23",2010,"Jan",0,2010
"L24",2010,"Jan",70,"L24",2010,"Jan",0,2010
"L25",2010,"Jan",65,"L25",2010,"Jan",0,2010
"L26",2010,"Jan",70,"L26",2010,"Jan",0,2010
"L27",2010,"Jan",75,"L27",2010,"Jan",0,2010
"L28",2010,"Jan",75,"L28",2010,"Jan",0,2010
"L29",2010,"Jan",55,"L29",2010,"Jan",0,2010
"L30",2010,"Jan",50,"L30",2010,"Jan",0,2010
"L31",2010,"Jan",40,"L31",2010,"Jan",0,2010
"L32",2010,"Jan",40,"L32",2010,"Jan",0,2010
"L34",2010,"Jan",0,"L34",2010,"Jan",0,2010
"L4",2010,"Jan",62.5,"L4",2010,"Jan",0,2010
"L9",2010,"Jan",87.5,"L9",2010,"Jan",0,2010
"M10",2010,"Jan",77.5,"M10",2010,"Jan",0,2010
"M11",2010,"Jan",97.5,"M11",2010,"Jan",0,2010
"M12",2010,"Jan",100,"M12",2010,"Jan",0,2010
"M13",2010,"Jan",85,"M13",2010,"Jan",0,2010
"M14",2010,"Jan",85,"M14",2010,"Jan",0,2010
"M15",2010,"Jan",97.5,"M15",2010,"Jan",0,2010
"M16",2010,"Jan",102.5,"M16",2010,"Jan",0,2010
"M17",2010,"Jan",107.5,"M17",2010,"Jan",0,2010
"M18",2010,"Jan",102.5,"M18",2010,"Jan",0,2010
"M19",2010,"Jan",102.5,"M19",2010,"Jan",0,2010
"M20",2010,"Jan",77.5,"M20",2010,"Jan",0,2010
"M21",2010,"Jan",67.5,"M21",2010,"Jan",0,2010
"M22",2010,"Jan",57.5,"M22",2010,"Jan",0,2010
"M23",2010,"Jan",55,"M23",2010,"Jan",0,2010
"M24",2010,"Jan",67.5,"M24",2010,"Jan",0,2010
"M25",2010,"Jan",60,"M25",2010,"Jan",0,2010
"M26",2010,"Jan",60,"M26",2010,"Jan",0,2010
"M27",2010,"Jan",60,"M27",2010,"Jan",0,2010
"M28",2010,"Jan",45,"M28",2010,"Jan",0,2010
"M29",2010,"Jan",40,"M29",2010,"Jan",0,2010
"M3",2010,"Jan",67.5,"M3",2010,"Jan",0,2010
"M30",2010,"Jan",40,"M30",2010,"Jan",0,2010
"M32",2010,"Jan",25,"M32",2010,"Jan",0,2010
"M34",2010,"Jan",0,"M34",2010,"Jan",0,2010
"M8",2010,"Jan",67.5,"M8",2010,"Jan",0,2010
"M9",2010,"Jan",77.5,"M9",2010,"Jan",0,2010
"N10",2010,"Jan",80,"N10",2010,"Jan",0,2010
"N11",2010,"Jan",92.5,"N11",2010,"Jan",0,2010
"N12",2010,"Jan",85,"N12",2010,"Jan",0,2010
"N13",2010,"Jan",85,"N13",2010,"Jan",0,2010
"N14",2010,"Jan",85,"N14",2010,"Jan",0,2010
"N15",2010,"Jan",97.5,"N15",2010,"Jan",0,2010
"N16",2010,"Jan",102.5,"N16",2010,"Jan",0,2010
"N17",2010,"Jan",102.5,"N17",2010,"Jan",0,2010
"N18",2010,"Jan",90,"N18",2010,"Jan",0,2010
"N19",2010,"Jan",92.5,"N19",2010,"Jan",0,2010
"N2",2010,"Jan",72.5,"N2",2010,"Jan",0,2010
"N20",2010,"Jan",72.5,"N20",2010,"Jan",0,2010
"N21",2010,"Jan",72.5,"N21",2010,"Jan",0,2010
"N22",2010,"Jan",62.5,"N22",2010,"Jan",0,2010
"N23",2010,"Jan",77.5,"N23",2010,"Jan",0,2010
"N24",2010,"Jan",77.5,"N24",2010,"Jan",0,2010
"N25",2010,"Jan",67.5,"N25",2010,"Jan",0,2010
"N26",2010,"Jan",62.5,"N26",2010,"Jan",0,2010
"N27",2010,"Jan",57.5,"N27",2010,"Jan",0,2010
"N28",2010,"Jan",45,"N28",2010,"Jan",0,2010
"N29",2010,"Jan",47.5,"N29",2010,"Jan",0,2010
"N3",2010,"Jan",72.5,"N3",2010,"Jan",0,2010
"N34",2010,"Jan",0,"N34",2010,"Jan",0,2010
"N8",2010,"Jan",72.5,"N8",2010,"Jan",0,2010
"N9",2010,"Jan",70,"N9",2010,"Jan",0,2010
"O10",2010,"Jan",65,"O10",2010,"Jan",0,2010
"O11",2010,"Jan",77.5,"O11",2010,"Jan",0,2010
"O12",2010,"Jan",85,"O12",2010,"Jan",0,2010
"O13",2010,"Jan",77.5,"O13",2010,"Jan",0,2010
"O14",2010,"Jan",82.5,"O14",2010,"Jan",0,2010
"O15",2010,"Jan",82.5,"O15",2010,"Jan",0,2010
"O16",2010,"Jan",92.5,"O16",2010,"Jan",0,2010
"O17",2010,"Jan",77.5,"O17",2010,"Jan",0,2010
"O19",2010,"Jan",95,"O19",2010,"Jan",0,2010
"O2",2010,"Jan",72.5,"O2",2010,"Jan",0,2010
"O20",2010,"Jan",72.5,"O20",2010,"Jan",0,2010
"O21",2010,"Jan",62.5,"O21",2010,"Jan",0,2010
"O22",2010,"Jan",70,"O22",2010,"Jan",0,2010
"O23",2010,"Jan",67.5,"O23",2010,"Jan",0,2010
"O24",2010,"Jan",82.5,"O24",2010,"Jan",0,2010
"O26",2010,"Jan",62.5,"O26",2010,"Jan",0,2010
"O27",2010,"Jan",57.5,"O27",2010,"Jan",0,2010
"O28",2010,"Jan",47.5,"O28",2010,"Jan",0,2010
"O29",2010,"Jan",47.5,"O29",2010,"Jan",0,2010
"O34",2010,"Jan",0,"O34",2010,"Jan",0,2010
"O8",2010,"Jan",67.5,"O8",2010,"Jan",0,2010
"O9",2010,"Jan",65,"O9",2010,"Jan",0,2010
"P10",2010,"Jan",67.5,"P10",2010,"Jan",0,2010
"P11",2010,"Jan",72.5,"P11",2010,"Jan",0,2010
"P12",2010,"Jan",77.5,"P12",2010,"Jan",0,2010
"P13",2010,"Jan",77.5,"P13",2010,"Jan",0,2010
"P14",2010,"Jan",82.5,"P14",2010,"Jan",0,2010
"P15",2010,"Jan",77.5,"P15",2010,"Jan",0,2010
"P16",2010,"Jan",70,"P16",2010,"Jan",0,2010
"P19",2010,"Jan",85,"P19",2010,"Jan",0,2010
"P20",2010,"Jan",67.5,"P20",2010,"Jan",0,2010
"P21",2010,"Jan",57.5,"P21",2010,"Jan",0,2010
"P22",2010,"Jan",67.5,"P22",2010,"Jan",0,2010
"P23",2010,"Jan",60,"P23",2010,"Jan",0,2010
"P24",2010,"Jan",60,"P24",2010,"Jan",0,2010
"P27",2010,"Jan",52.5,"P27",2010,"Jan",0,2010
"P34",2010,"Jan",0,"P34",2010,"Jan",0,2010
"P7",2010,"Jan",67.5,"P7",2010,"Jan",0,2010
"P8",2010,"Jan",72.5,"P8",2010,"Jan",0,2010
"P9",2010,"Jan",72.5,"P9",2010,"Jan",0,2010
"Q10",2010,"Jan",72.5,"Q10",2010,"Jan",0,2010
"Q11",2010,"Jan",72.5,"Q11",2010,"Jan",0,2010
"Q12",2010,"Jan",67.5,"Q12",2010,"Jan",0,2010
"Q13",2010,"Jan",60,"Q13",2010,"Jan",0,2010
"Q14",2010,"Jan",55,"Q14",2010,"Jan",0,2010
"Q15",2010,"Jan",70,"Q15",2010,"Jan",0,2010
"Q19",2010,"Jan",67.5,"Q19",2010,"Jan",0,2010
"Q20",2010,"Jan",52.5,"Q20",2010,"Jan",0,2010
"Q21",2010,"Jan",50,"Q21",2010,"Jan",0,2010
"Q22",2010,"Jan",45,"Q22",2010,"Jan",0,2010
"Q23",2010,"Jan",37.5,"Q23",2010,"Jan",0,2010
"Q34",2010,"Jan",0,"Q34",2010,"Jan",0,2010
"Q7",2010,"Jan",85,"Q7",2010,"Jan",0,2010
"Q8",2010,"Jan",82.5,"Q8",2010,"Jan",0,2010
"Q9",2010,"Jan",72.5,"Q9",2010,"Jan",0,2010
"R10",2010,"Jan",87.5,"R10",2010,"Jan",0,2010
"R11",2010,"Jan",67.5,"R11",2010,"Jan",0,2010
"R12",2010,"Jan",60,"R12",2010,"Jan",0,2010
"R13",2010,"Jan",60,"R13",2010,"Jan",0,2010
"R14",2010,"Jan",55,"R14",2010,"Jan",0,2010
"R15",2010,"Jan",55,"R15",2010,"Jan",0,2010
"R16",2010,"Jan",55,"R16",2010,"Jan",0,2010
"R20",2010,"Jan",35,"R20",2010,"Jan",0,2010
"R22",2010,"Jan",30,"R22",2010,"Jan",0,2010
"R23",2010,"Jan",42.5,"R23",2010,"Jan",0,2010
"R34",2010,"Jan",0,"R34",2010,"Jan",0,2010
"R7",2010,"Jan",90,"R7",2010,"Jan",0,2010
"R8",2010,"Jan",95,"R8",2010,"Jan",0,2010
"R9",2010,"Jan",95,"R9",2010,"Jan",0,2010
"S10",2010,"Jan",95,"S10",2010,"Jan",0,2010
"S11",2010,"Jan",82.5,"S11",2010,"Jan",0,2010
"S12",2010,"Jan",70,"S12",2010,"Jan",0,2010
"S13",2010,"Jan",65,"S13",2010,"Jan",0,2010
"S14",2010,"Jan",65,"S14",2010,"Jan",0,2010
"S15",2010,"Jan",55,"S15",2010,"Jan",0,2010
"S22",2010,"Jan",20,"S22",2010,"Jan",0,2010
"S34",2010,"Jan",0,"S34",2010,"Jan",0,2010
"S8",2010,"Jan",95,"S8",2010,"Jan",0,2010
"S9",2010,"Jan",95,"S9",2010,"Jan",0,2010
"T10",2010,"Jan",82.5,"T10",2010,"Jan",0,2010
"T11",2010,"Jan",82.5,"T11",2010,"Jan",0,2010
"T14",2010,"Jan",70,"T14",2010,"Jan",0,2010
"T34",2010,"Jan",0,"T34",2010,"Jan",0,2010
"T9",2010,"Jan",85,"T9",2010,"Jan",0,2010
"U34",2010,"Jan",0,"U34",2010,"Jan",0,2010
"V34",2010,"Jan",0,"V34",2010,"Jan",0,2010
"A34",2011,"Jan",0,"A34",2011,"Jan",0,2011
"B34",2011,"Jan",0,"B34",2011,"Jan",0,2011
"C34",2011,"Jan",0,"C34",2011,"Jan",0,2011
"D34",2011,"Jan",0,"D34",2011,"Jan",0,2011
"E10",2011,"Jan",15,"E10",2011,"Jan",0,2011
"E24",2011,"Jan",35,"E24",2011,"Jan",0,2011
"E25",2011,"Jan",35,"E25",2011,"Jan",0,2011
"E26",2011,"Jan",35,"E26",2011,"Jan",0,2011
"E34",2011,"Jan",0,"E34",2011,"Jan",0,2011
"E8",2011,"Jan",20,"E8",2011,"Jan",0,2011
"E9",2011,"Jan",15,"E9",2011,"Jan",0,2011
"F10",2011,"Jan",15,"F10",2011,"Jan",0,2011
"F11",2011,"Jan",15,"F11",2011,"Jan",0,2011
"F22",2011,"Jan",37.5,"F22",2011,"Jan",0,2011
"F23",2011,"Jan",35,"F23",2011,"Jan",0,2011
"F24",2011,"Jan",35,"F24",2011,"Jan",0,2011
"F25",2011,"Jan",35,"F25",2011,"Jan",0,2011
"F26",2011,"Jan",35,"F26",2011,"Jan",0,2011
"F34",2011,"Jan",0,"F34",2011,"Jan",0,2011
"F9",2011,"Jan",20,"F9",2011,"Jan",0,2011
"G10",2011,"Jan",15,"G10",2011,"Jan",0,2011
"G20",2011,"Jan",37.5,"G20",2011,"Jan",0,2011
"G21",2011,"Jan",37.5,"G21",2011,"Jan",0,2011
"G22",2011,"Jan",37.5,"G22",2011,"Jan",0,2011
"G23",2011,"Jan",30,"G23",2011,"Jan",0,2011
"G24",2011,"Jan",35,"G24",2011,"Jan",0,2011
"G25",2011,"Jan",35,"G25",2011,"Jan",0,2011
"G26",2011,"Jan",35,"G26",2011,"Jan",0,2011
"G34",2011,"Jan",0,"G34",2011,"Jan",0,2011
"G8",2011,"Jan",20,"G8",2011,"Jan",0,2011
"G9",2011,"Jan",20,"G9",2011,"Jan",0,2011
"H18",2011,"Jan",42.5,"H18",2011,"Jan",0,2011
"H19",2011,"Jan",42.5,"H19",2011,"Jan",0,2011
"H20",2011,"Jan",37.5,"H20",2011,"Jan",0,2011
"H21",2011,"Jan",37.5,"H21",2011,"Jan",0,2011
"H22",2011,"Jan",37.5,"H22",2011,"Jan",0,2011
"H23",2011,"Jan",35,"H23",2011,"Jan",0,2011
"H24",2011,"Jan",30,"H24",2011,"Jan",0,2011
"H25",2011,"Jan",30,"H25",2011,"Jan",0,2011
"H26",2011,"Jan",47.5,"H26",2011,"Jan",0,2011
"H34",2011,"Jan",0,"H34",2011,"Jan",0,2011
"H7",2011,"Jan",20,"H7",2011,"Jan",0,2011
"H8",2011,"Jan",20,"H8",2011,"Jan",0,2011
"H9",2011,"Jan",20,"H9",2011,"Jan",0,2011
"I15",2011,"Jan",37.5,"I15",2011,"Jan",0,2011
"I16",2011,"Jan",37.5,"I16",2011,"Jan",0,2011
"I17",2011,"Jan",37.5,"I17",2011,"Jan",0,2011
"I19",2011,"Jan",50,"I19",2011,"Jan",0,2011
"I20",2011,"Jan",45,"I20",2011,"Jan",0,2011
"I21",2011,"Jan",37.5,"I21",2011,"Jan",0,2011
"I22",2011,"Jan",40,"I22",2011,"Jan",0,2011
"I23",2011,"Jan",40,"I23",2011,"Jan",0,2011
"I24",2011,"Jan",42.5,"I24",2011,"Jan",0,2011
"I25",2011,"Jan",37.5,"I25",2011,"Jan",0,2011
"I26",2011,"Jan",37.5,"I26",2011,"Jan",0,2011
"I27",2011,"Jan",37.5,"I27",2011,"Jan",0,2011
"I28",2011,"Jan",42.5,"I28",2011,"Jan",0,2011
"I34",2011,"Jan",0,"I34",2011,"Jan",0,2011
"I6",2011,"Jan",25,"I6",2011,"Jan",0,2011
"I7",2011,"Jan",20,"I7",2011,"Jan",0,2011
"J13",2011,"Jan",30,"J13",2011,"Jan",0,2011
"J14",2011,"Jan",37.5,"J14",2011,"Jan",0,2011
"J15",2011,"Jan",37.5,"J15",2011,"Jan",0,2011
"J16",2011,"Jan",37.5,"J16",2011,"Jan",0,2011
"J17",2011,"Jan",42.5,"J17",2011,"Jan",0,2011
"J18",2011,"Jan",50,"J18",2011,"Jan",0,2011
"J19",2011,"Jan",45,"J19",2011,"Jan",0,2011
"J20",2011,"Jan",30,"J20",2011,"Jan",0,2011
"J21",2011,"Jan",35,"J21",2011,"Jan",0,2011
"J22",2011,"Jan",40,"J22",2011,"Jan",0,2011
"J23",2011,"Jan",47.5,"J23",2011,"Jan",0,2011
"J24",2011,"Jan",42.5,"J24",2011,"Jan",0,2011
"J25",2011,"Jan",42.5,"J25",2011,"Jan",0,2011
"J26",2011,"Jan",37.5,"J26",2011,"Jan",0,2011
"J27",2011,"Jan",37.5,"J27",2011,"Jan",0,2011
"J28",2011,"Jan",42.5,"J28",2011,"Jan",0,2011
"J29",2011,"Jan",47.5,"J29",2011,"Jan",0,2011
"J32",2011,"Jan",30,"J32",2011,"Jan",0,2011
"J34",2011,"Jan",0,"J34",2011,"Jan",0,2011
"J5",2011,"Jan",20,"J5",2011,"Jan",0,2011
"J6",2011,"Jan",20,"J6",2011,"Jan",0,2011
"K11",2011,"Jan",35,"K11",2011,"Jan",0,2011
"K12",2011,"Jan",35,"K12",2011,"Jan",0,2011
"K13",2011,"Jan",35,"K13",2011,"Jan",0,2011
"K14",2011,"Jan",37.5,"K14",2011,"Jan",0,2011
"K15",2011,"Jan",42.5,"K15",2011,"Jan",0,2011
"K16",2011,"Jan",42.5,"K16",2011,"Jan",0,2011
"K17",2011,"Jan",55,"K17",2011,"Jan",0,2011
"K18",2011,"Jan",50,"K18",2011,"Jan",0,2011
"K19",2011,"Jan",35,"K19",2011,"Jan",0,2011
"K20",2011,"Jan",35,"K20",2011,"Jan",0,2011
"K21",2011,"Jan",35,"K21",2011,"Jan",0,2011
"K22",2011,"Jan",40,"K22",2011,"Jan",0,2011
"K23",2011,"Jan",40,"K23",2011,"Jan",0,2011
"K24",2011,"Jan",35,"K24",2011,"Jan",0,2011
"K25",2011,"Jan",40,"K25",2011,"Jan",0,2011
"K26",2011,"Jan",47.5,"K26",2011,"Jan",0,2011
"K27",2011,"Jan",52.5,"K27",2011,"Jan",0,2011
"K28",2011,"Jan",47.5,"K28",2011,"Jan",0,2011
"K29",2011,"Jan",52.5,"K29",2011,"Jan",0,2011
"K30",2011,"Jan",37.5,"K30",2011,"Jan",0,2011
"K31",2011,"Jan",25,"K31",2011,"Jan",0,2011
"K32",2011,"Jan",25,"K32",2011,"Jan",0,2011
"K34",2011,"Jan",0,"K34",2011,"Jan",0,2011
"K5",2011,"Jan",20,"K5",2011,"Jan",0,2011
"L10",2011,"Jan",35,"L10",2011,"Jan",0,2011
"L11",2011,"Jan",35,"L11",2011,"Jan",0,2011
"L12",2011,"Jan",35,"L12",2011,"Jan",0,2011
"L13",2011,"Jan",35,"L13",2011,"Jan",0,2011
"L14",2011,"Jan",30,"L14",2011,"Jan",0,2011
